Titulo,Preço,Tipo,Rua,Bairro,CEP,Latitude,Longitude,Tipo Vendedor,Quartos,Suítes,Área Útil (m2),Area Total (m2),Vagas,Taxa Condomínio,IPTU,Data Coleta,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
Apartamento com piscina e churrasqueira em Boa Viagem,510000,Residencial,Rua Félix de Brito Melo,Boa Viagem,51020260,-8.1169795,-34.8971316,Imobiliária,4,2,124,,3,300,,2017-04-09 23:49:12.597244,0.8415019740204495,0.5812877721169388,0.7452291098779996,1.0091598197013192,0.9519849798793686,26.704902576061908,0
Apartamento  em Torre,310000,Residencial,,Torre,,,,Imobiliária,3,1,82,82,2,120,,2017-04-09 23:49:12.682747,0,0,0,0,0,0,0
Casa  em Parnamirim,650000,Residencial,Rua Sebastiao Malta Arcoverde,Parnamirim,52060070,-8.0335558,-34.9077981,Imobiliária,3,1,191,,2,,,2017-04-09 23:49:12.700919,1.141243731971495,0.42499544252496874,0.42573453621796775,3.3255315573071917,3.8962778627088355,26.229703761240582,0.525627607226994
Casa  em Cordeiro,360000,Residencial,Rua Paes Cabral,Cordeiro,50630170,-8.0544536,-34.9265338,Imobiliária,3,2,86,86,2,,,2017-04-09 23:49:12.792159,1.0825479571914065,0.5982975234731573,0,0,0.6528924563527181,23.609645278954417,0.7149320009400396
Apartamento com piscina e sauna em Boa Viagem,2800000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1332069,-34.9004702,Imobiliária,4,4,236,,4,1350,,2017-04-09 23:49:12.880450,0.3048780139674803,2.593175775465867,1.5307717237781693,0.04161996947254397,3.8707927896117114,27.208953410818374,2.5455172876973062
Apartamento  em Casa Amarela,470000,Residencial,Rua Major Nereu Guerra,Casa Amarela,52070300,-8.0251064,-34.9150338,Imobiliária,4,1,212,,1,750,,2017-04-09 23:49:13.069737,0.0749022799331633,1.1411169078275394,1.4197797594911146,2.8805973606864437,3.450266305215637,41.56151570635863,0.2475288538759329
Apartamento com piscina e esquina em Tamarineira,400000,Residencial,Rua Padre Roma,Tamarineira,52050150,-8.0330718,-34.9039175,Imobiliária,3,1,73,103,1,450,,2017-04-09 23:49:13.110837,2.2734791505102914,0.4233426452431974,0.31122191122144466,4.639856741101289,2.6174881615146255,27.495424932775926,0.13172015348660784
Apartamento  em Campo Grande,350000,Residencial,Rua Mário Sete,Campo Grande,52040190,-8.0305833,-34.880491,Imobiliária,3,1,70,70,1,500,,2017-04-09 23:49:13.136223,0,0,0,0,0,25.932782144250528,0
Conjunto Comercial/Sala com copa em Ilha do Leite,1600000,Comercial,Endereço Não Informado,Ilha do Leite,,,,Imobiliária,0,0,188,188,5,2694,,2017-04-09 23:49:14.313978,0,0,0,0,0,0,0
Apartamento  em Jaqueira,1350000,Residencial,Avenida Conselheiro Rosa e Silva,Jaqueira,52020220,-8.0411022,-34.8983328,Imobiliária,4,3,240,240,2,1300,,2017-04-09 23:49:13.214207,2.3119944615815573,0.39165746326561096,1.2590546611068318,2.199601635937804,6.706321960929114,29.844076971677914,2.2672502705709006
Apartamento com piscina e playground em Boa Viagem,595000,Residencial,,Boa Viagem,,,,Imobiliária,3,1,96,96,1,640,,2017-04-09 23:49:13.374631,0,0,0,0,0,0,0
Apartamento com playground e quadra poliesportiva em Tamarineira,590000,Residencial,Rua Neto Mendonça,Tamarineira,52050100,-8.0352663,-34.9005066,Imobiliária,3,1,102,102,2,480,,2017-04-09 23:49:13.382268,3.2829156322608135,0.6713054088039477,0.7013521349351685,4.899107028893983,4.337303973747261,26.04475714639296,0.6725709011326629
Apartamento com piscina e churrasqueira em Sto Amaro,1250000,Residencial,Rua da Aurora,Sto Amaro,50040090,-23.5628384875,-46.654847592,Imobiliária,4,4,208,208,4,,,2017-04-09 23:49:13.401276,0,0,0,0,0,0,0
Apartamento com sauna e copa em Boa Viagem,2500000,Residencial,Avenida Boa Viagem,Boa Viagem,51030000,-8.1352207,-34.9014261,Imobiliária,4,4,250,250,0,1780,,2017-04-09 23:49:13.479194,0.3936305990416991,2.9262641029926786,1.1320631661082123,0,2.200485528999703,23.435078977888036,2.1854520425725754
Apartamento com piscina e frente para o mar em Boa Viagem,335000,Residencial,Avenida Helio Falcao,Boa Viagem,51021070,,,Imobiliária,2,1,54,,1,480000,,2017-04-09 23:49:13.613443,0,0,0,0,0,0,0
Apartamento com piscina e quadra poliesportiva em Parnamirim,440000,Residencial,Rua Guedes Pereira,Parnamirim,52060150,-8.0296416,-34.9093548,Imobiliária,3,1,87,87,1,550,,2017-04-09 23:49:13.835959,0.891868002738845,1.0618807026789234,0.4037831774177042,2.6609320020274936,5.114799957140529,30.118809986331986,0.2370259807028342
Apartamento  em Aflitos,450000,Residencial,Avenida Santos Dumont,Aflitos,52050050,-8.0372939,-34.8984192,Imobiliária,3,1,147,147,2,,,2017-04-09 23:49:14.020081,3.3600222407620333,0.7763827358415999,1.843475393062275,4.7329153908822486,5.417380726642337,28.780420533778326,1.730710164480033
Apartamento  em Espinheiro,230000,Residencial,Rua Gomes Pacheco,Espinheiro,52021060,-8.0398789,-34.8894996,Imobiliária,2,0,93,103,1,,,2017-04-09 23:49:14.041885,0.6579679208345678,0,3.9199266226907485,3.209248841419228,3.288228919536286,31.120299558227174,1.0732474422930194
Apartamento  em Boa Viagem,1500000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.0922337,-34.8821607,Imobiliária,4,2,230,230,2,,,2017-04-09 23:49:14.241121,0,0,0,0,2.928291240023989,14.1634599212585,1.3050565410577257
Apartamento com churrasqueira e playground em Varzea,190000,Residencial,Rua Dona Maria Lacerda,Varzea,50741010,-8.0472431,-34.9600898,Imobiliária,2,0,50,,1,220,,2017-04-09 23:49:14.505585,0.8595301071928214,0,0,0,0.6873882402103941,16.665907810318814,0.2818125241433198
Apartamento com estacionamento visitantes em Boa Viagem,600000,Residencial,Rua Francisco de Barros Barreto,Boa Viagem,51021550,-8.1296017537,-34.9046770387,Pessoa Física,4,1,164,,2,1200,,2017-04-09 23:49:14.604214,1.5203225186805938,2.619733026620845,1.1851687218775544,0.3311627154037993,7.095667026944165,31.09626061480803,3.173899179671701
Apartamento  em Torre,450000,Residencial,Dom Manoel da Costa,Torre,50710380,-8.0480407,-34.9125162,Imobiliária,3,1,107,107,2,650,,2017-04-09 23:49:14.676918,1.6590210194625876,0.4748143103953837,0.13928959877754846,1.0049111072570713,2.957196649938253,20.275542873876613,0.3606575436586378
Flat com piscina e sauna em Boa Viagem,200000,Comercial,Rua Faustino Porto,Boa Viagem,51020270,-8.1187026,-34.8961429,Imobiliária,1,0,16,16,1,,,2017-04-09 23:49:14.715277,0.743356587622382,0.598978940910592,0.7043934346872781,0.9366147622419041,0.6217695097487832,26.706819653786287,0
Casa com copa em Arruda,400000,Residencial,Rua Bom Conselho,Arruda,52120200,-8.0225983,-34.8915932,Imobiliária,2,0,98,315,0,,,2017-04-09 23:49:14.775719,0,0,0,0,0,29.750695445366542,0
Apartamento com piscina e churrasqueira em Boa Viagem,500000,Residencial,Rua Arnaud de Holanda,Boa Viagem,51021170,-8.1213349,-34.9016349,Imobiliária,3,1,126,165,2,900,,2017-04-09 23:49:15.122064,0.6188524095877778,1.811414347301322,0.07514204016172675,0.8400423918967238,2.408725999103425,30.765993890395578,0.16103135522971593
Apartamento  em Monteiro,720000,Residencial,Jorge de Albuquerque,Monteiro,52061100,,,Imobiliária,3,1,110,110,2,1000,,2017-04-09 23:49:15.140774,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Boa Viagem,395000,Residencial,Rua Agenor Lopes,Boa Viagem,51021110,-8.1237159025,-34.9061487541,Imobiliária,3,1,78,,1,600,,2017-04-09 23:49:15.160208,1.0640539081870704,2.199549841265481,0.026974664396445972,0.45658125609202455,4.063749662764476,21.251559206765652,1.1015322487068815
Apartamento com playground e salão de festas em Espinheiro,380000,Residencial,Rua Gomes Pacheco,Espinheiro,52021060,-8.0403087,-34.8882202,Imobiliária,3,1,60,60,1,450,,2017-04-09 23:49:15.179454,0.5100708836240326,0,3.169742432585839,2.394530261266677,2.7480066049517045,28.633196727034722,0.6744126959458505
Apartamento com estacionamento visitantes e playground em Boa Viagem,890000,Residencial,,Boa Viagem,,,,Imobiliária,4,1,160,160,2,700,,2017-04-09 23:49:15.330678,0,0,0,0,0,0,0
Apartamento com salão de festas em Espinheiro,490000,Residencial,Rua Santo Elias,Espinheiro,52020090,-8.0457106,-34.8926368,Imobiliária,3,1,130,130,1,800,,2017-04-09 23:49:24.278177,0.4681120685767147,0.6643666772756088,0.6600146293628492,1.2720330248478087,6.696691773179478,34.47631899792528,1.0782093150330752
Conjunto Comercial/Sala com estacionamento visitantes em Pina,290000,Comercial,Praça Miguel de Cervantes,Pina,50070520,-8.0665698,-34.8936438,Imobiliária,0,0,45,45,1,400,,2017-04-09 23:49:15.717025,0.5899055788526371,0.010119682636965763,1.1554020898921404,3.3395751479615168,0.535995319623385,26.53167852838958,0.29214170408627443
Apartamento com piscina e churrasqueira em Setubal,400000,Residencial,Rua Joao Cardoso Aires,Setubal,51130300,,,Imobiliária,3,1,90,90,2,,,2017-04-09 23:49:15.825350,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Gracas,260000,Residencial,Rua da Amizade,Gracas,52191555,-7.9904759,-34.92852,Imobiliária,1,0,32,32,1,350,,2017-04-09 23:49:15.882242,0,0,0,0,0,9.786487472615267,0
Apartamento com piscina e churrasqueira em Boa Viagem,1500000,Residencial,Rua Tenente João Cícero,Boa Viagem,51020190,-8.111947,-34.8954601,Imobiliária,4,2,175,175,3,1000,,2017-04-09 23:49:15.959307,0.2791666141229857,0.7657192235807428,0.5119397647580008,1.5626314602114657,1.482056740221091,13.562268289426681,0
Casa com piscina e copa em Setubal,960000,Residencial,,Setubal,0,,,Imobiliária,6,5,278,498,5,,,2017-04-09 23:49:15.966401,0,0,0,0,0,0,0
Apartamento com churrasqueira e playground em Boa Viagem,580000,Residencial,Rua Dom José Lopes,Boa Viagem,51021370,-8.1262599,-34.9047371,Imobiliária,3,1,170,,2,650,,2017-04-09 23:49:16.005885,1.3600523239083557,2.6561521589895096,0.6637963525829926,0.5776046944965179,6.866385363500949,28.541158523419366,2.35212839580083
Apartamento com piscina e churrasqueira em Boa Viagem,380000,Residencial,Rua Professor Augusto Lins e Silva,Boa Viagem,51130030,-8.1431875,-34.9071118,Imobiliária,2,2,55,55,1,700,,2017-04-09 23:49:16.264118,0.3522750249732476,1.5640584143855798,0,0,1.505922283790257,13.485269153045833,0.4482656358804953
Apartamento  em Boa Viagem,450000,Residencial,Rua Professor Augusto Lins e Silva,Boa Viagem,51030030,-8.1419186,-34.9067459,Imobiliária,3,1,126,126,1,1000,,2017-04-09 23:49:16.292485,0.4309458749038193,1.874148824444955,0,0,1.6636165617451937,14.529166261995618,0.5630179333420716
Apartamento com piscina e churrasqueira em Boa Viagem,705900,Residencial,Avenida Gal Mac Arthur,Boa Viagem,51160280,-8.1094417,-34.9091428,Imobiliária,3,1,120,,2,,,2017-04-09 23:49:24.428916,0,0,2.7058084640939093,0,0,23.669281516657364,0.043154509360757286
Apartamento com piscina e sauna em Boa Viagem,630000,Residencial,Rua Antônio Falcão,Boa Viagem,51020240,-29.0822959,-49.630039,Imobiliária,3,1,81,,2,,,2017-04-09 23:49:16.356794,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Campo Grande,375000,Residencial,Estrada de Belém,Campo Grande,52031000,-8.0338908,-34.8858235,Imobiliária,3,1,62,92,1,380,,2017-04-09 23:49:16.520515,0.0482300932218177,0,1.6405526635274321,1.2626894224553085,0.6033621212571251,28.42503432329262,0.21746712751526354
Apartamento com piscina e churrasqueira em Boa Viagem,470000,Residencial,Rua Coronel Anízio Rodrigues Coelho,Boa Viagem,51021130,-8.1275514,-34.906777,Imobiliária,3,1,68,68,0,400,,2017-04-09 23:49:16.555303,1.8189564819483912,2.0843003457950897,0.5529237053503427,0.3122524168370081,5.9307709383850264,23.48595046244738,2.5619113804746783
Apartamento com piscina e churrasqueira em Boa Viagem,462000,Residencial,Rua Charles Darwin,Boa Viagem,51021520,-8.0475622,-34.8769643,Imobiliária,2,1,66,66,1,700,,2017-04-09 23:49:16.604356,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
Apartamento com churrasqueira e playground em Madalena,600000,Residencial,Rua Dom João de Souza,Madalena,50610070,,,Imobiliária,3,1,96,96,2,700,,2017-04-09 23:49:16.657610,0,0,0,0,0,0,0
Apartamento  em Madalena,375000,Residencial,Rua Monsenhor Silva,Madalena,50610360,-8.0499848,-34.9115463,Imobiliária,3,1,106,106,2,680,,2017-04-09 23:49:16.814241,1.6859922012561661,0.8538303064507768,0.36035603920567816,2.142389580731326,5.222343992190059,23.813346614809884,0.8013729032792865
Apartamento com piscina e churrasqueira em Boa Viagem,650000,Residencial,Rua Carlos Pereira Falcão,Boa Viagem,51021350,-8.125091,-34.9049246,Imobiliária,3,1,126,126,2,620,,2017-04-09 23:49:16.853032,1.2225146486171998,2.5634568472856047,0.42156922888306936,0.5960064138088985,5.932504359547352,26.4972646937651,1.839747263102662
Apartamento  em Sto Amaro,380000,Residencial,Rua da Aurora,Sto Amaro,50040090,-8.0555928,-34.877573,Pessoa Física,4,0,168,190,1,700,1500,2017-04-09 23:49:17.066460,0,0.3241655509660588,0.5234080687222104,0,1.3363030376581833,49.6534819788587,11.988407778835777
Apartamento com piscina e campo de futebol em Gracas,480000,Residencial,,Gracas,52050225,,,Imobiliária,3,1,77,77,2,500,,2017-04-09 23:49:17.108060,0,0,0,0,0,0,0
Apartamento com sauna e playground em Madalena,457713,Residencial,Rua Pio IX,Madalena,50710260,-8.0463269,-34.910966,Imobiliária,3,1,60,60,2,,,2017-04-09 23:49:17.142954,1.8938941573896897,0.5038651781844088,0.0941871321083654,0.9714430329026372,3.3101560008304256,18.318698168000804,0.24310981985153557
Apartamento com piscina e playground em Casa Amarela,850000,Residencial,,Casa Amarela,,,,Imobiliária,3,2,128,128,2,750,,2017-04-09 23:49:17.296145,0,0,0,0,0,0,0
Apartamento com piscina e sauna em Torreao,390000,Residencial,Estrada de Belém,Torreao,52030280,-8.0349361,-34.8872096,Imobiliária,3,1,61,61,1,,,2017-04-09 23:49:17.327406,0.23971878561532356,0,2.7453167062899935,2.1310685944953134,1.254330673376347,28.359858086090185,0.5600660223505529
Apartamento com piscina e playground em Torre,598000,Residencial,Rua Benjamim Constant,Torre,50710150,-8.0448905,-34.905106,Imobiliária,3,1,89,89,2,550,,2017-04-09 23:49:17.350543,2.171933186473733,0.3694436381602661,0.15289501059356678,1.1898948816308013,5.835405308309625,23.609926208125554,0.7248576504006183
Apartamento com piscina e churrasqueira em Gracas,2750000,Residencial,Rua Dom Sebastião Leme,Gracas,52011160,-14.235004,-51.92528,Imobiliária,5,2,370,,6,2200,12600,2017-04-09 23:49:17.465304,0,0,0,0,0,0,0
Apartamento com piscina e churrasqueira em Casa Forte,630000000,Residencial,Estrada das Ubáias,Casa Forte,52061080,-8.030223,-34.9187363,Pessoa Física,3,2,98,98,2,650,,2017-04-09 23:49:17.627542,0,0.48192246422119034,1.280178393745032,1.0956250752761687,2.9360956550628514,35.367263327144386,0
Apartamento com churrasqueira e sauna em Rosarinho,360000,Residencial,Rua Couto Magalhães,Rosarinho,52041330,-8.0304926,-34.8974828,Imobiliária,2,1,62,62,1,470,,2017-04-09 23:49:17.693456,1.4474603981396452,0.44888447576842,0.3052999755412129,2.59432870113207,2.7758376525637387,28.592415479869814,0.2980414325056157
Apartamento com piscina e playground em Casa Forte,390000,Residencial,Avenida 17 de Agosto,Casa Forte,52061540,-8.027624999,-34.9281377974,Imobiliária,3,1,80,,1,580,140,2017-04-09 23:49:17.721313,0.9366778799564854,0,0,0,0,25.088107783954154,0
Casa  em Cordeiro,530000,Residencial,Rua Cardeal Dom Augusto,Cordeiro,50630650,-8.0548967,-34.9290398,Imobiliária,3,0,170,260,3,,,2017-04-09 23:49:19.876993,1.0529444517505762,0.3557545252298629,0.18919445786209782,0,0.6283432611550549,25.15433629025198,0.4280684481502973
Apartamento com playground e quadra poliesportiva em Varzea,185000,Residencial,Rua Rodrigues Ferreira,Varzea,50810020,-8.032501,-34.954464,Imobiliária,2,0,62,77,1,,,2017-04-09 23:49:17.775877,0,0,0,0,0,19.549995706859242,0
Casa  em Casa Amarela,550000,Residencial,"Rua Harmonia,Da",Casa Amarela,52051390,-8.0267346,-34.913356,Imobiliária,3,1,160,200,1,,,2017-04-09 23:49:17.807589,0.39435167573353447,1.3215556172014677,1.194339495167822,2.9943918934177907,4.683100676270639,39.41327872882747,0
Apartamento com piscina e sauna em Boa Viagem,1900000,Residencial,Avenida Boa Viagem,Boa Viagem,51021000,-8.1273223,-34.8979167,Imobiliária,4,4,255,,0,2000,,2017-04-09 23:49:17.873946,0.0188095017719304,1.844960391261873,0.8321891947728759,0.5198219847483463,4.717904524492018,26.93065376358495,1.371649130774837
Flat com churrasqueira e sauna em Boa Viagem,320000,Comercial,Rua Doutor Luiz Inácio Pessoa de Melo,Boa Viagem,51030320,-8.1400611,-34.9052632,Imobiliária,2,1,70,70,1,1155,,2017-04-09 23:49:17.977580,0.5463999014162498,2.5599250621404788,0,0,1.1968549565271331,15.333648799086685,0.7643800343159302
Apartamento  em Espinheiro,500000,Residencial,Rua Santo Elias,Espinheiro,52020090,-8.0462724,-34.8921398,Imobiliária,3,1,170,170,1,,,2017-04-09 23:49:18.199214,0.47082731170165204,0.6689509182882352,0.430272355813932,1.1251192460817512,6.175566750780206,33.41009152216387,0.9515133244977171
Apartamento com piscina e churrasqueira em Gracas,445000,Residencial,Rua do Futuro,Gracas,52050005,-8.0389994,-34.9015699,Imobiliária,2,1,55,,2,440,,2017-04-09 23:49:18.411324,2.8914498330693688,0.4083980291074753,0.8671497762489125,3.0692184321378817,4.4465705651008145,23.051605042664633,1.0101609056104732
Apartamento com playground em Madalena,390000,Residencial,Rua Altinho,Madalena,50610140,-8.055612,-34.9049439,Imobiliária,3,1,140,,1,900,,2017-04-09 23:49:18.431476,4.079771155030474,1.0424866735495038,1.2107157838463318,4.361696465260375,10.66202803188555,36.317615078339024,1.1672693818742172
Apartamento com piscina e sauna em Boa Viagem,870000,Residencial,Rua Baltazar Passos,Boa Viagem,51130290,-8.143567,-34.9081954,Imobiliária,3,3,142,142,2,,,2017-04-09 23:49:18.501271,0.421693126561547,1.1928476008829938,0,0,1.7459035460636099,13.767924202717355,0.42394517472736654
Apartamento com playground em Boa Viagem,680000,Residencial,Rua Desembargador João Paes,Boa Viagem,51021360,-8.1258569,-34.9030173,Imobiliária,3,2,110,180,2,700,,2017-04-09 23:49:18.507586,0.9883221622665219,2.8570681638259803,0.7438068900574832,0.763432539703456,7.2363347459576515,32.39467182838606,2.12169445715637
Apartamento com piscina e churrasqueira em Boa Viagem,650000,Residencial,Rua Francisco da Cunha,Boa Viagem,51020041,-8.1138849,-34.8958389,Imobiliária,3,1,92,,2,800,200,2017-04-09 23:49:18.549959,0.4873990360900125,0.7674950593479686,0.711409935047644,1.4199352006116106,1.4822920320015665,18.438523462702673,0
Apartamento com copa e estacionamento visitantes em Madalena,799000,Residencial,,Madalena,,,,Imobiliária,4,2,247,305,3,1600,,2017-04-09 23:49:18.911730,0,0,0,0,0,0,0
Apartamento com piscina e playground em Rosarinho,420000,Residencial,,Rosarinho,,,,Imobiliária,3,1,66,66,1,,,2017-04-09 23:49:18.975153,0,0,0,0,0,0,0
Apartamento com playground e salão de festas em Casa Amarela,475000,Residencial,Rua Desembargador Motta Júnior,Casa Amarela,52051360,-8.0263291,-34.9112358,Imobiliária,3,1,79,79,2,,,2017-04-09 23:49:18.999425,0.7639968064023979,1.376999437371165,0.7057407044054521,3.0634632488352938,4.389783511742555,35.73495237623583,0
Apartamento com piscina em Espinheiro,330000,Residencial,Rua do Espinheiro,Espinheiro,52020025,-8.0445419,-34.89483,Imobiliária,2,1,46,,1,300,,2017-04-09 23:49:19.073818,0.8475092954034946,0.6962529857609858,0.9113804295345165,1.5183133305764165,7.499999882836697,36.52675693277719,1.746555931246586
